"coiid","SiteID"
327982,"F139XY011OH"
328011,"F139XY002OH"
328016,"F139XY002OH"
328021,"F139XY011OH"
328027,"F139XY011OH"
328038,"F139XY002OH"
328044,"F139XY006OH"
328050,"F139XY003OH"
328054,"F139XY003OH"
328058,"F139XY003OH"
328062,"F139XY002OH"
328107,"F139XY006OH"
328113,"F139XY006OH"
328119,"F139XY006OH"
328125,"F139XY006OH"
328130,"F139XY006OH"
328152,"F139XY002OH"
328305,"F139XY006OH"
328403,"F139XY011OH"
328387,"F139XY002OH"
328571,"F139XY013OH"
328577,"F139XY013OH"
328704,"F139XY003OH"
328711,"F139XY011OH"
328718,"F139XY002OH"
328780,"F139XY011OH"
328786,"F139XY006OH"
328791,"F139XY006OH"
328796,"F139XY011OH"
328831,"F139XY011OH"
328837,"F139XY011OH"
328843,"F139XY011OH"
328848,"F139XY006OH"
328853,"F139XY006OH"
328858,"F139XY013OH"
328873,"F139XY006OH"
328878,"F139XY006OH"
328883,"F139XY006OH"
328888,"F139XY006OH"
328893,"F139XY006OH"
328913,"F139XY006OH"
328918,"F139XY006OH"
328923,"F139XY006OH"
328928,"F139XY006OH"
328933,"F139XY006OH"
328938,"F139XY006OH"
328943,"F139XY006OH"
328948,"F139XY006OH"
328953,"F139XY006OH"
328958,"F139XY002OH"
328963,"F139XY002OH"
328968,"F139XY002OH"
328973,"F139XY002OH"
328978,"F139XY002OH"
328988,"F139XY003OH"
328993,"F139XY006OH"
328998,"F139XY006OH"
329003,"F139XY002OH"
329009,"F139XY002OH"
329014,"F139XY002OH"
329019,"F139XY002OH"
329024,"F139XY002OH"
329029,"F139XY006OH"
329034,"F139XY006OH"
329054,"F139XY009OH"
329055,"F139XY008OH"
329090,"F139XY011OH"
329095,"F139XY009OH"
329100,"F139XY008OH"
329106,"F139XY011OH"
329111,"F139XY003OH"
329116,"F139XY003OH"
329121,"F139XY003OH"
329131,"F139XY006OH"
329137,"F139XY006OH"
329143,"F139XY006OH"
329149,"F139XY006OH"
329166,"F139XY011OH"
329197,"F139XY008OH"
329202,"F139XY006OH"
329222,"F139XY006OH"
329228,"F139XY006OH"
329233,"F139XY006OH"
329238,"F139XY006OH"
329243,"F139XY013OH"
329255,"F139XY006OH"
329261,"F139XY002OH"
329267,"F139XY002OH"
329273,"F139XY008OH"
329279,"F139XY002OH"
329291,"F139XY007OH"
329297,"F139XY013OH"
329298,"F139XY011OH"
329334,"F139XY006OH"
329340,"F139XY006OH"
329346,"F139XY002OH"
329351,"F139XY008OH"
329357,"F139XY008OH"
329363,"F139XY006OH"
329369,"F139XY006OH"
329375,"F139XY006OH"
329381,"F139XY006OH"
329387,"F139XY006OH"
329393,"F139XY002OH"
329400,"F139XY002OH"
329406,"F139XY006OH"
329412,"F139XY006OH"
329418,"F139XY006OH"
329430,"F139XY006OH"
329436,"F139XY006OH"
329442,"F139XY006OH"
329448,"F139XY006OH"
329454,"F139XY006OH"
329460,"F139XY006OH"
329486,"F139XY008OH"
362544,"F139XY011OH"
362558,"F139XY006OH"
362569,"F139XY013OH"
362608,"F139XY002OH"
362611,"F139XY002OH"
362645,"F139XY011OH"
362672,"F139XY006OH"
362677,"F139XY006OH"
362687,"F139XY009OH"
362699,"F139XY008OH"
362703,"F139XY002OH"
362710,"F139XY006OH"
362715,"F139XY006OH"
362723,"F139XY012OH"
362725,"F139XY012OH"
362727,"F139XY006OH"
362730,"F139XY006OH"
362736,"F139XY006OH"
362740,"F139XY006OH"
362776,"F139XY006OH"
362781,"F139XY006OH"
362784,"F139XY006OH"
362787,"F139XY006OH"
362790,"F139XY006OH"
362793,"F139XY006OH"
362797,"F139XY004OH"
362801,"F139XY004OH"
362805,"F139XY006OH"
362835,"F139XY008OH"
362837,"F139XY008OH"
362840,"F139XY005OH"
362843,"F139XY005OH"
362846,"F139XY005OH"
362849,"F139XY006OH"
362852,"F139XY005OH"
362854,"F139XY006OH"
362857,"F139XY005OH"
362861,"F139XY005OH"
362864,"F139XY006OH"
362867,"F139XY006OH"
362890,"F139XY007OH"
362893,"F139XY007OH"
362896,"F139XY007OH"
362900,"F139XY007OH"
362908,"F139XY009OH"
362931,"F139XY008OH"
362934,"F139XY008OH"
362937,"F139XY002OH"
362949,"F139XY006OH"
362957,"F139XY009OH"
1215922,"F139XY008OH"
364560,"F139XY006OH"
364562,"F139XY006OH"
364566,"F139XY006OH"
364570,"F139XY006OH"
367545,"F139XY002OH"
367575,"F139XY013OH"
367577,"F139XY003OH"
367579,"F139XY003OH"
367581,"F139XY003OH"
367585,"F139XY003OH"
367690,"F139XY002OH"
367691,"F139XY002OH"
367692,"F139XY002OH"
367693,"F139XY002OH"
367696,"F139XY004OH"
367697,"F139XY004OH"
367700,"F139XY004OH"
367704,"F139XY007OH"
367706,"F139XY007OH"
367746,"F139XY004OH"
367815,"F139XY001OH"
367816,"F139XY002OH"
367817,"F139XY004OH"
367818,"F139XY002OH"
367822,"F139XY011OH"
367823,"F139XY002OH"
370861,"F139XY004OH"
370837,"F139XY011OH"
370836,"F139XY002OH"
367830,"F139XY002OH"
371062,"F139XY002OH"
370839,"F139XY002OH"
367833,"F139XY013OH"
367834,"F139XY005OH"
367835,"F139XY005OH"
367836,"F139XY005OH"
367837,"F139XY004OH"
367838,"F139XY005OH"
367839,"F139XY005OH"
367840,"F139XY005OH"
367842,"F139XY002OH"
367843,"F139XY002OH"
328730,"F139XY002OH"
367849,"F139XY002OH"
367850,"F139XY002OH"
328731,"F139XY002OH"
367854,"F139XY004OH"
367853,"F139XY002OH"
367855,"F139XY004OH"
367861,"F139XY002OH"
367866,"F139XY002OH"
367867,"F139XY002OH"
367868,"F139XY002OH"
367870,"F139XY002OH"
367871,"F139XY004OH"
367872,"F139XY011OH"
367874,"F139XY008OH"
367876,"F139XY004OH"
367878,"F139XY004OH"
367879,"F139XY005OH"
367880,"F139XY002OH"
367882,"F139XY002OH"
367884,"F139XY003OH"
367888,"F139XY004OH"
367889,"F139XY004OH"
367891,"F139XY008OH"
367893,"F139XY009OH"
367895,"F139XY004OH"
367896,"F139XY004OH"
367897,"F139XY005OH"
367898,"F139XY005OH"
367902,"F139XY004OH"
367904,"F139XY005OH"
367905,"F139XY005OH"
367909,"F139XY009OH"
367912,"F139XY013OH"
372570,"F139XY008OH"
328747,"F139XY009OH"
328749,"F139XY008OH"
778611,"F139XY006OH"
778614,"F139XY006OH"
778617,"F139XY006OH"
778619,"F139XY006OH"
778622,"F139XY006OH"
778726,"F139XY006OH"
778729,"F139XY006OH"
778732,"F139XY006OH"
778738,"F139XY006OH"
778741,"F139XY006OH"
778744,"F139XY006OH"
778790,"F139XY012OH"
778821,"F139XY006OH"
778824,"F139XY006OH"
779618,"F139XY006OH"
779621,"F139XY006OH"
779624,"F139XY006OH"
779627,"F139XY006OH"
779630,"F139XY012OH"
779718,"F139XY006OH"
779721,"F139XY006OH"
779724,"F139XY006OH"
779755,"F139XY008OH"
779772,"F139XY009OH"
788085,"F139XY011OH"
788101,"F139XY008OH"
788184,"F139XY009OH"
788186,"F139XY008OH"
892898,"F139XY002OH"
892927,"F139XY009OH"
893814,"F139XY002OH"
895337,"F139XY009OH"
895351,"F139XY004OH"
895407,"F139XY004OH"
895584,"F139XY009OH"
895596,"F139XY008OH"
896140,"F139XY004OH"
923618,"F099XY007MI"
923634,"F099XY007MI"
923722,"F099XY013MI"
923731,"F099XY007MI"
923741,"F099XY007MI"
923749,"F099XY007MI"
923756,"F099XY007MI"
923807,"F099XY007MI"
923814,"F099XY008MI"
923846,"F099XY007MI"
923854,"F099XY007MI"
923859,"F099XY007MI"
923865,"F099XY007MI"
923873,"F099XY007MI"
923955,"F099XY007MI"
923962,"F099XY007MI"
924012,"F099XY007MI"
924045,"F099XY008MI"
924068,"F099XY007MI"
924092,"F099XY008MI"
924107,"F099XY013MI"
924114,"F099XY013MI"
924168,"F099XY007MI"
924177,"F099XY007MI"
924180,"F099XY007MI"
924189,"F099XY007MI"
924193,"F099XY007MI"
924207,"F099XY007MI"
924221,"F099XY007MI"
924231,"F099XY007MI"
924250,"F099XY007MI"
924265,"F099XY003MI"
924273,"F099XY013MI"
924312,"F099XY007MI"
924329,"F099XY003MI"
924343,"F099XY003MI"
924352,"F099XY008MI"
924367,"F099XY007MI"
924375,"F099XY007MI"
924389,"F099XY007MI"
924396,"F099XY007MI"
924427,"F099XY009MI"
924585,"F099XY007MI"
924598,"F099XY007MI"
924603,"F099XY013MI"
924616,"F099XY007MI"
924625,"F099XY007MI"
924635,"F099XY007MI"
924679,"F099XY007MI"
924684,"F099XY007MI"
1150988,"F099XY002MI"
1150989,"F099XY002MI"
1158602,"F099XY008MI"
1183816,"F099XY009MI"
1239060,"F139XY004OH"
1239066,"F139XY002OH"
1239075,"F139XY011OH"
1240201,"F139XY011OH"
1239078,"F139XY011OH"
1239091,"F139XY004OH"
1239110,"F139XY002OH"
1239179,"F139XY002OH"
1239180,"F139XY002OH"
1239881,"F139XY004OH"
1239890,"F139XY011OH"
1239893,"F139XY011OH"
1239896,"F139XY011OH"
1239922,"F139XY011OH"
1456239,"F139XY011OH"
1482451,"F139XY008OH"
1497995,"F139XY007OH"
1497999,"F139XY003OH"
1498001,"F139XY003OH"
1498003,"F139XY003OH"
1498006,"F139XY002OH"
1498010,"F139XY003OH"
1498011,"F139XY002OH"
1498016,"F139XY002OH"
1498017,"F139XY007OH"
1522954,"F139XY002OH"
1522958,"F139XY004OH"
1522966,"F139XY008OH"
1522984,"F139XY009OH"
1522996,"F139XY009OH"
1563183,"F139XY002OH"
1563206,"F139XY006OH"
2012613,"F139XY006OH"
2012614,"F139XY004OH"
1563216,"F139XY009OH"
1563217,"F139XY008OH"
1736681,"F099XY013MI"
1697540,"F139XY006OH"
1737078,"F099XY004MI"
1737091,"F099XY004MI"
1737100,"F099XY004MI"
1750106,"F139XY013OH"
1750111,"F139XY002OH"
1750117,"F139XY002OH"
1750123,"F139XY002OH"
1750133,"F139XY007OH"
1750139,"F139XY005OH"
1750305,"F139XY001OH"
1750307,"F139XY002OH"
1750313,"F139XY002OH"
2012626,"F139XY005OH"
2074527,"F139XY005OH"
2074528,"F139XY004OH"
1750338,"F139XY011OH"
2074530,"F139XY002OH"
1771312,"F139XY006OH"
1771315,"F139XY006OH"
2012554,"F139XY002OH"
2074531,"F139XY002OH"
2074532,"F139XY002OH"
1807308,"F139XY005OH"
1807310,"F139XY002OH"
1812774,"F139XY011OH"
1807322,"F139XY011OH"
1807328,"F139XY004OH"
1807334,"F139XY006OH"
1807339,"F139XY006OH"
1808580,"F139XY007OH"
1808584,"F139XY006OH"
2012609,"F139XY006OH"
1868264,"F139XY006OH"
1868273,"F139XY006OH"
1868288,"F139XY006OH"
1868291,"F139XY006OH"
2012430,"F139XY011OH"
2012454,"F139XY006OH"
2074533,"F139XY006OH"
2074534,"F139XY006OH"
2074535,"F139XY006OH"
2012504,"F139XY006OH"
2012519,"F139XY008OH"
2074529,"F139XY004OH"
2012529,"F139XY011OH"
2102956,"F139XY002OH"
2074539,"F139XY006OH"
2012600,"F139XY005OH"
2074536,"F139XY006OH"
2074537,"F139XY006OH"
2074538,"F139XY006OH"
2012571,"F139XY005OH"
2012570,"F139XY005OH"
2012623,"F139XY005OH"
2012620,"F139XY005OH"
2012621,"F139XY004OH"
2012624,"F139XY004OH"
2012625,"F139XY004OH"
2012622,"F139XY004OH"
2012594,"F139XY008OH"
2102933,"F139XY006OH"
2102927,"F139XY006OH"
2102949,"F139XY008OH"
2102964,"F139XY006OH"
2102969,"F139XY005OH"
2102968,"F139XY005OH"
2102973,"F139XY004OH"
2102984,"F139XY004OH"
2102986,"F139XY005OH"
2103002,"F139XY004OH"
2103004,"F139XY005OH"
2103006,"F139XY004OH"
2103017,"F139XY002OH"
2103009,"F139XY003OH"
2103011,"F139XY002OH"
2103016,"F139XY003OH"
2103018,"F139XY002OH"
2119946,"F099XY014MI"
2119951,"F099XY014MI"
2139329,"F139XY008OH"
2139346,"F139XY004OH"
2143938,"F139XY008OH"
2507886,"F139XY004OH"
2507872,"F139XY004OH"
2507878,"F139XY004OH"
2507887,"F139XY004OH"
2507880,"F139XY006OH"
2507889,"F139XY006OH"
2259276,"F139XY006OH"
2287178,"F139XY002OH"
2259280,"F139XY006OH"
2299927,"F139XY002OH"
2299946,"F139XY002OH"
2299947,"F139XY002OH"
2299960,"F139XY002OH"
2299950,"F139XY002OH"
2299964,"F139XY002OH"
2299966,"F139XY002OH"
2299954,"F139XY002OH"
2299961,"F139XY002OH"
2299971,"F139XY002OH"
2299973,"F139XY002OH"
2299975,"F139XY002OH"
2299979,"F139XY002OH"
2299980,"F139XY002OH"
2299982,"F139XY002OH"
2299986,"F139XY002OH"
2299999,"F139XY002OH"
2299990,"F139XY002OH"
2299994,"F139XY002OH"
2300005,"F139XY002OH"
2300065,"F139XY002OH"
2300078,"F139XY002OH"
2300066,"F139XY002OH"
2300018,"F139XY002OH"
2300073,"F139XY002OH"
2300079,"F139XY002OH"
2300027,"F139XY002OH"
2300072,"F139XY002OH"
2300077,"F139XY002OH"
2300096,"F139XY002OH"
2300099,"F139XY002OH"
2300081,"F139XY002OH"
2300084,"F139XY002OH"
2300089,"F139XY002OH"
2300115,"F139XY011OH"
2300109,"F139XY011OH"
2300125,"F139XY011OH"
2300118,"F139XY011OH"
2329129,"F139XY011OH"
2329132,"F139XY011OH"
2329205,"F139XY011OH"
2329152,"F139XY004OH"
2329162,"F139XY004OH"
2329165,"F139XY004OH"
2329170,"F139XY004OH"
2329176,"F139XY004OH"
2329180,"F139XY004OH"
2329249,"F139XY006OH"
2329223,"F139XY004OH"
2329181,"F139XY004OH"
2329187,"F139XY004OH"
2329192,"F139XY004OH"
2329195,"F139XY004OH"
2329225,"F139XY004OH"
2329199,"F139XY004OH"
2329228,"F139XY004OH"
2329183,"F139XY006OH"
2377454,"F139XY006OH"
2329198,"F139XY004OH"
2329251,"F139XY006OH"
2329241,"F139XY004OH"
2329233,"F139XY004OH"
2329239,"F139XY004OH"
2329234,"F139XY004OH"
2329247,"F139XY004OH"
2329243,"F139XY004OH"
2329217,"F139XY004OH"
2329220,"F139XY004OH"
2329206,"F139XY004OH"
2349046,"F139XY004OH"
2349057,"F139XY004OH"
2349051,"F139XY004OH"
2349063,"F139XY004OH"
2349061,"F139XY004OH"
2349066,"F139XY004OH"
2349069,"F139XY004OH"
2349084,"F139XY004OH"
2349081,"F139XY004OH"
2349072,"F139XY006OH"
2349108,"F139XY006OH"
2349076,"F139XY006OH"
2349124,"F139XY012OH"
2349093,"F139XY012OH"
2349125,"F139XY012OH"
2414603,"F139XY011OH"
2349126,"F139XY012OH"
2349127,"F139XY012OH"
2349132,"F139XY004OH"
2349133,"F139XY004OH"
2366228,"F139XY002OH"
2304727,"F099XY013MI"
2304749,"F099XY009MI"
2304752,"F099XY013MI"
2377347,"F139XY004OH"
2377348,"F139XY004OH"
2377357,"F139XY004OH"
2377349,"F139XY004OH"
2377355,"F139XY004OH"
2377359,"F139XY004OH"
2377369,"F139XY004OH"
2377383,"F139XY004OH"
2377361,"F139XY004OH"
2377371,"F139XY004OH"
2377379,"F139XY004OH"
2377366,"F139XY004OH"
2377387,"F139XY004OH"
2377381,"F139XY004OH"
2377390,"F139XY004OH"
2377373,"F139XY004OH"
2377376,"F139XY004OH"
2377467,"F139XY004OH"
2377469,"F139XY004OH"
2377476,"F139XY004OH"
2377481,"F139XY004OH"
2377486,"F139XY004OH"
2377496,"F139XY004OH"
2377492,"F139XY004OH"
2377501,"F139XY002OH"
2414441,"F139XY002OH"
2414447,"F139XY002OH"
2414451,"F139XY002OH"
2414454,"F139XY002OH"
2414459,"F139XY004OH"
2414461,"F139XY002OH"
2414469,"F139XY004OH"
2436245,"F139XY002OH"
2414463,"F139XY004OH"
2414464,"F139XY002OH"
2414479,"F139XY002OH"
2414485,"F139XY002OH"
2414490,"F139XY002OH"
2414495,"F139XY002OH"
2414501,"F139XY002OH"
2414504,"F139XY002OH"
2414510,"F139XY002OH"
2414546,"F139XY003OH"
2414575,"F139XY004OH"
2414570,"F139XY004OH"
2414572,"F139XY004OH"
2414558,"F139XY004OH"
2414552,"F139XY002OH"
2414579,"F139XY011OH"
2414590,"F139XY011OH"
2414585,"F139XY011OH"
2414581,"F139XY011OH"
2414596,"F139XY011OH"
2414601,"F139XY011OH"
2436362,"F139XY006OH"
2436376,"F139XY006OH"
2436378,"F139XY006OH"
2436379,"F139XY002OH"
2436393,"F139XY002OH"
2436399,"F139XY002OH"
2462445,"F139XY006OH"
2436419,"F139XY004OH"
2436423,"F139XY006OH"
2492650,"F139XY006OH"
2436426,"F139XY006OH"
2462429,"F139XY006OH"
2462470,"F139XY006OH"
2462432,"F139XY004OH"
2462435,"F139XY006OH"
2462438,"F139XY006OH"
2462473,"F139XY006OH"
2462442,"F139XY004OH"
2462446,"F139XY006OH"
2462449,"F139XY006OH"
2462451,"F139XY006OH"
2462499,"F139XY004OH"
2462484,"F139XY004OH"
2462483,"F139XY006OH"
2462490,"F139XY004OH"
2462487,"F139XY006OH"
2462495,"F139XY006OH"
2462505,"F139XY004OH"
2462509,"F139XY006OH"
2462514,"F139XY006OH"
2462517,"F139XY006OH"
2462568,"F139XY011OH"
2462569,"F139XY004OH"
2462581,"F139XY002OH"
2462574,"F139XY004OH"
2462584,"F139XY002OH"
2400627,"F099XY013MI"
2412227,"F099XY007MI"
2412261,"F099XY013MI"
2412265,"F099XY013MI"
2412269,"F099XY013MI"
2412272,"F099XY013MI"
2412274,"F099XY013MI"
2503885,"F099XY013MI"
2405229,"F099XY013MI"
2462589,"F139XY004OH"
2462586,"F139XY002OH"
2462521,"F139XY004OH"
2462529,"F139XY004OH"
2462533,"F139XY002OH"
2462528,"F139XY004OH"
2462540,"F139XY004OH"
2462562,"F139XY002OH"
2462536,"F139XY004OH"
2462558,"F139XY002OH"
2462557,"F139XY004OH"
2462546,"F139XY004OH"
2462553,"F139XY004OH"
2507884,"F139XY004OH"
2492767,"F139XY006OH"
2492772,"F139XY006OH"
2492814,"F139XY006OH"
2492689,"F139XY006OH"
2492696,"F139XY006OH"
2492702,"F139XY006OH"
2492708,"F139XY006OH"
2492711,"F139XY006OH"
2492764,"F139XY006OH"
2544140,"F139XY002OH"
2507913,"F139XY002OH"
2507925,"F139XY002OH"
